ID,run296.10-0MS_AGTTCC_L005,run296.11-5GS_ATGTCA_L006,run296.12-5MS_CCGTCC_L006,run296.13-20GS_GTCCGC_L007,run296.14-20MS_GTGAAA_L007,run296.15-150GS_GTGGCC_L008,run296.16-150MS_GTTTCG_L008,run296.9-0GS_AGTCAA_L005,run317.0GS-rep-2_TAGCTT_L001,run317.0GS-rep4_GTTTCG_L003,run317.0MS-rep-2_AGTCAA_L001,run317.0MS-rep-3_GTCCGC_L002,run317.20GS-rep-2_CTTGTA_L001,run317.20GS-rep4_GTGGCC_L003,run317.20MS-rep-2_ATGTCA_L002,run317.20MS-rep4_CGTACG_L003,run317.5GS-rep-2_GGCTAC_L001,run317.5GS-rep-3_CCGTCC_L002,run317.5MS-rep-2_AGTTCC_L002,run317.5MS-rep-3_GTGAAA_L003
AT1G30080,355,598,362,415,405,465,377,394,97,218,191,63,201,85,122,311,70,85,120,101
AT1G30090,555,903,614,727,799,936,702,669,183,266,409,45,306,134,178,276,76,132,209,84
AT1G30100,2,1,2,3,2,7,2,0,0,3,2,0,2,0,0,0,1,0,0,0
AT1G30110,671,783,707,885,767,692,783,778,352,466,692,227,580,304,361,981,192,476,394,311
AT1G30120,11617,14043,12286,13525,13994,13097,12840,13264,4562,6816,9713,2925,6379,4763,4910,9776,3261,3888,6122,4221
AT1G30130,3376,4429,3541,3765,3659,3425,3544,3998,1415,2090,2754,800,2583,1215,1255,2617,809,1395,1646,1128
AT1G30135,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30140,36,70,49,37,49,44,33,55,8,51,25,4,56,15,4,38,6,20,16,13
AT1G30150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AT1G30170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AT1G30190,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AT1G30200,1361,1583,1659,1910,1660,1712,1585,1530,629,765,1248,378,904,623,636,1526,374,565,814,535
AT1G30210,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
AT1G30220,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,9,0,2,0,0
AT1G30230,38060,41213,39411,48344,47206,44604,39889,43150,17966,28845,32481,13587,25590,20049,17906,39590,11477,17455,21067,18888
AT1G30240,1087,1148,1113,1083,1305,1390,1437,1018,198,388,686,98,287,275,291,496,163,107,377,146
AT1G30250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30260,0,4,0,4,4,0,5,1,0,4,0,0,1,1,0,4,0,8,0,5
AT1G30270,5375,6271,5418,6368,6259,5781,6478,5577,2642,2384,4704,1074,3181,1980,2501,4515,1568,2171,3152,1678
AT1G30280,48,37,50,70,44,55,60,64,19,27,25,22,34,18,12,87,15,26,30,30
AT1G30282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30290,128,151,122,140,198,194,187,146,39,62,86,4,43,18,29,73,19,14,32,24
AT1G30300,969,1137,961,1161,1171,1181,1022,1103,447,548,964,187,596,320,461,816,209,243,568,279
AT1G30310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30320,117,227,152,217,243,161,188,171,60,82,130,15,70,52,40,87,19,53,62,28
AT1G30330,2901,3516,3257,2835,3565,4245,3834,2763,898,1072,2229,243,879,879,774,1241,534,322,1342,434
AT1G30340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30360,20638,23872,22414,20630,20234,19433,21467,22340,8033,8777,14821,4319,11534,6396,7113,12716,5283,7498,10133,5211
AT1G30370,12,11,14,14,38,12,32,22,4,2,6,2,9,12,5,10,9,5,9,7
AT1G30380,195,324,273,352,408,177,146,370,112,240,352,113,450,124,81,574,59,348,138,222
AT1G30390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30400,14190,19876,16134,13101,15244,17673,21631,12117,5237,4386,10856,1288,4899,4841,4613,5075,3234,2501,6872,2063
AT1G30410,1171,1732,1135,1400,1425,1846,1709,1167,355,407,857,110,490,292,369,595,189,178,513,172
AT1G30420,1423,1590,1520,1722,1628,1756,1977,1354,505,440,1338,194,602,454,429,887,292,312,637,295
AT1G30430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30440,4221,4607,4476,4090,4527,4671,4995,4346,1807,1724,3090,696,2077,1451,1627,2971,993,1070,2131,1123
AT1G30450,4254,5356,4736,3755,4683,4805,5047,4088,1495,1497,3022,519,1495,1280,1367,1928,871,623,1951,749
AT1G30455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30460,767,969,820,989,1005,1074,996,940,259,402,646,122,378,299,230,740,153,217,349,238
AT1G30470,4119,4898,4345,4293,4722,5064,5223,4139,1423,1653,2977,691,1722,1269,1397,2472,850,907,1826,998
AT1G30473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30475,94,151,116,127,151,125,81,141,22,64,60,18,53,26,24,52,14,34,44,22
AT1G30480,597,781,734,755,798,753,679,798,292,446,673,116,339,299,276,605,167,196,370,237
AT1G30490,497,711,607,757,840,807,740,615,135,230,367,100,261,131,138,435,85,141,199,165
AT1G30500,15,42,23,44,26,15,32,22,3,18,19,1,12,3,5,8,3,6,9,4
AT1G30510,15725,19927,16320,17840,21234,19075,21725,18578,6486,9397,12152,3726,9118,5708,7164,12147,4130,7387,8139,5362
AT1G30515,11,9,6,16,16,6,8,9,1,2,7,0,2,2,1,3,2,0,2,2
AT1G30520,27,34,29,50,44,32,30,27,12,10,33,5,22,8,8,36,9,10,13,7
AT1G30530,88,133,103,113,87,106,66,122,15,26,64,14,52,22,9,50,14,21,26,15
AT1G30540,505,512,499,562,520,535,497,515,138,220,356,68,285,165,161,419,74,165,204,156
AT1G30550,828,708,733,1054,953,982,939,894,410,460,836,183,510,410,414,905,229,237,439,323
AT1G30560,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
AT1G30570,910,1095,959,812,880,1044,1147,870,307,334,609,105,335,230,245,469,155,115,337,174
AT1G30580,25627,29771,26569,27391,30115,29626,29220,28992,12388,16394,22245,6591,14436,12770,12718,20665,8200,8579,15312,9803
AT1G30590,1961,2117,1908,2713,2546,2354,2231,2204,805,1160,1914,486,1214,801,838,2103,458,701,989,729
AT1G30600,622,706,635,672,771,724,754,635,143,197,396,49,202,153,125,345,52,104,218,134
AT1G30610,150,170,163,201,196,161,153,143,40,51,91,9,90,50,38,100,24,36,59,52
AT1G30620,1087,1312,1264,1210,1202,1134,1564,1119,636,718,1137,308,676,430,465,1097,298,336,682,412
AT1G30630,16226,19644,17027,19041,19246,19770,18088,18814,8366,11442,14719,4964,10330,7799,8371,13009,5070,5481,9833,6767
AT1G30640,943,1292,1180,1194,1188,1203,1443,1054,389,350,928,115,529,264,406,568,204,210,468,159
AT1G30650,1118,1628,1122,1686,1560,1775,1644,1161,385,707,983,127,763,365,395,779,218,321,523,206
AT1G30660,3,3,5,4,4,3,3,7,1,1,3,0,3,2,0,0,0,0,0,0
AT1G30670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30680,619,645,642,690,737,708,690,683,201,238,495,68,217,211,180,406,97,109,251,126
AT1G30690,13757,15172,14805,11655,12268,14227,18634,13380,6507,5631,9860,2980,5406,4505,5725,7939,4141,3270,7854,3951
AT1G30700,3962,6421,4495,4716,4887,4809,5266,4452,848,1195,2063,305,2327,1149,1164,1776,786,1481,1668,543
AT1G30710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30720,19,26,14,32,20,31,27,23,5,4,13,0,14,6,1,15,5,29,4,5
AT1G30730,8,28,25,50,44,85,59,26,10,8,11,0,11,6,7,13,2,7,10,2
AT1G30740,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30750,3615,3569,3792,4904,3878,2812,3789,4022,2115,2187,3313,1424,3645,1596,2241,4874,1237,2494,2435,1686
AT1G30755,152,227,141,256,226,211,199,215,67,69,118,20,113,51,56,161,42,82,71,39
AT1G30757,6,8,13,13,8,14,14,5,5,4,6,1,15,2,0,13,1,2,3,5
AT1G30760,296,868,260,295,385,540,530,305,50,105,130,15,138,19,77,75,40,44,71,19
AT1G30780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AT1G30784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30810,272,415,306,350,374,382,431,290,86,90,179,22,105,79,68,145,44,48,95,39
AT1G30800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30820,2388,2087,2396,2940,2637,2811,2707,2479,1008,979,2014,382,1117,1015,1021,2244,581,934,1247,803
AT1G30825,463,608,472,537,575,518,544,582,129,234,412,80,275,164,144,415,94,137,213,142
AT1G30830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30835,1168,1246,1198,1659,1678,1609,1421,1356,444,741,1210,220,698,531,504,1311,298,394,600,413
AT1G30840,241,611,237,286,501,410,266,412,35,88,120,32,140,34,31,129,25,124,32,40
AT1G30845,169,233,197,359,283,248,214,212,108,184,217,64,200,86,99,318,43,81,96,131
AT1G30850,241,381,312,323,310,316,343,295,124,184,228,67,144,57,99,178,41,41,121,50
AT1G30860,26,55,40,43,48,38,58,37,12,8,19,2,19,8,6,24,3,8,3,5
AT1G30870,16258,22332,17775,17166,18072,19575,18505,18174,6650,9280,12831,4200,11411,4708,6807,10141,4357,4462,8257,3979
AT1G30880,3604,3895,3663,5303,4524,4302,4122,4413,2285,4036,4034,1766,3578,2427,2225,6510,1331,2373,2509,2567
AT1G30890,1846,2059,1853,2274,2258,2226,2134,2220,837,1199,1578,554,1251,694,821,1719,477,647,995,714
AT1G30900,2441,2673,2716,2216,2316,2207,3375,2284,1168,984,1778,580,1244,819,1113,2105,696,827,1343,777
AT1G30910,492,588,491,681,669,586,516,627,178,226,412,68,337,156,183,452,91,143,224,174
AT1G30920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30935,25,37,30,39,45,34,34,28,12,18,12,6,17,4,9,23,3,3,16,3
AT1G30940,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30960,588,552,449,692,701,721,620,595,189,312,463,78,259,202,187,428,97,120,209,161
AT1G30970,1870,2188,1960,2522,2614,2531,2358,2260,671,1049,1936,321,1078,877,789,1665,552,616,1040,551
AT1G30972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30990,228,232,251,322,269,226,309,356,101,256,228,117,301,66,106,461,54,150,131,148
AT1G31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31010,206,223,158,238,227,208,240,233,59,104,160,42,101,77,65,207,43,62,100,84
AT1G31020,551,624,509,836,718,681,663,699,287,464,559,187,488,245,272,824,111,293,338,288
AT1G31030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31040,2,2,2,3,2,1,2,6,0,4,3,0,3,0,0,6,0,1,3,1
AT1G31050,341,948,384,594,696,616,608,543,67,139,309,32,173,103,113,254,72,206,149,88
AT1G31070,5333,6706,5435,5787,6056,6295,6106,6127,2238,2861,4573,1338,3097,2130,2520,4668,1462,1797,3049,1737
AT1G31072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31120,860,1508,948,1131,1273,1164,1184,1082,195,292,607,58,410,200,230,550,170,328,360,192
AT1G31130,5052,6044,5351,5304,5705,5084,5256,6229,2199,2564,4061,1143,3237,2192,2513,3854,1627,1809,2839,1560
AT1G31140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31150,351,382,341,404,430,446,435,373,104,133,210,30,122,98,78,199,61,54,112,60
AT1G31160,317,320,342,434,407,407,336,374,138,220,363,74,260,149,129,430,63,123,184,157
AT1G31163,0,0,0,1,0,0,2,0,2,1,10,1,1,1,0,4,0,3,0,0
AT1G31166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31170,131,174,134,170,151,105,97,140,45,98,99,40,143,32,53,159,21,55,61,62
AT1G31173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31175,309,319,294,361,302,404,303,298,120,136,295,45,176,102,104,225,50,65,147,88
AT1G31180,3478,4079,3542,3655,4139,4321,4067,3783,1306,1931,2835,542,1602,1409,1316,2192,830,714,1685,968
AT1G31190,98,146,85,124,153,157,139,120,23,57,87,17,52,33,28,72,11,16,35,35
AT1G31200,10,17,16,20,20,19,21,11,4,10,4,5,4,0,4,6,1,3,0,1
AT1G31210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31220,302,350,322,404,408,370,365,380,103,200,254,61,168,117,100,307,58,75,131,104
AT1G31230,3364,4822,3497,3267,4162,4656,4293,3482,962,1438,2253,411,1103,1004,922,1619,656,571,1329,657
AT1G31240,10,23,9,10,19,20,8,18,2,8,9,2,11,1,2,5,1,1,7,6
AT1G31245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31258,119,174,170,215,197,172,157,236,78,186,190,54,201,68,88,283,31,131,99,97
AT1G31260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31280,522,802,716,438,539,527,528,592,167,187,405,43,185,117,125,238,107,96,258,106
AT1G31290,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
AT1G31300,2065,2588,1967,2369,2444,2746,2453,2550,916,1382,1792,492,1365,720,944,1724,482,588,1037,624
AT1G31310,3,0,2,6,2,0,1,1,1,1,2,0,1,1,0,0,0,0,0,1
AT1G31319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31320,22,84,29,52,47,83,19,41,8,10,33,5,35,7,8,35,6,10,13,9
AT1G31330,262,380,271,387,363,219,166,376,98,164,255,83,334,115,58,463,54,246,97,128
AT1G31335,47,69,77,132,101,78,88,97,18,45,64,20,49,30,19,98,10,53,43,31
AT1G31340,2645,3134,2501,3657,3399,3268,2860,3353,1327,2190,2640,933,2222,1450,1391,3359,817,1502,1636,1388
AT1G31350,129,234,110,183,248,263,210,170,46,134,136,13,131,48,51,110,25,30,50,26
AT1G31355,99,108,80,144,138,159,129,122,34,90,95,23,85,21,40,49,10,22,35,50
AT1G31358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31360,429,502,418,534,581,499,527,427,162,198,329,55,204,136,115,305,76,90,193,119
AT1G31370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AT1G31410,180,209,185,260,278,269,223,217,53,84,137,23,89,57,50,134,29,35,61,43
AT1G31420,4236,4711,4625,4948,4941,5052,4610,4759,1720,2146,3456,927,2480,1563,1561,3479,921,1337,2095,1349
AT1G31430,6,8,1,11,9,13,16,14,3,1,5,1,4,1,3,9,0,0,4,1
AT1G31440,1346,1819,1290,1568,1704,1669,1719,1543,445,657,1064,272,851,390,520,1124,266,450,619,358
AT1G31450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31460,111,162,127,167,151,128,128,167,32,66,85,18,68,30,31,112,23,48,51,48
AT1G31470,421,702,516,449,574,570,655,458,100,115,237,30,141,100,114,114,39,62,156,40
AT1G31480,353,544,438,345,381,439,480,349,124,80,290,26,109,80,97,119,63,56,151,48
AT1G31490,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AT1G31485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31500,600,698,594,932,843,835,745,720,214,388,621,136,403,223,252,645,122,190,299,235
AT1G31510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31540,110,171,143,160,128,128,162,90,61,48,114,25,68,48,23,107,28,41,65,29
AT1G31550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31600,1225,1321,1161,1838,1519,1569,1377,1330,475,788,1201,287,753,487,444,1349,256,458,604,445
AT1G31620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31650,149,196,153,218,241,249,191,177,36,77,129,11,62,39,45,112,37,22,64,31
AT1G31660,3852,4310,3880,4016,4432,4343,4513,4344,1601,2317,3443,758,1853,1800,1858,2959,1020,966,2126,1244
AT1G31670,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AT1G31690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31710,2782,4815,3696,2546,3005,4042,3078,4033,136,362,615,114,889,191,420,943,285,828,629,270
AT1G31720,59,60,87,117,91,83,76,99,16,29,55,15,46,12,25,85,10,25,24,15
AT1G31730,9197,10978,9861,9135,10468,11422,11508,8831,3228,3840,6307,1466,3593,2924,3053,4870,2033,1814,4228,2064
AT1G31740,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AT1G31750,26,26,26,51,33,38,41,35,2,52,25,2,25,5,7,36,5,14,13,8
AT1G31760,147,144,137,278,203,168,125,177,54,83,178,49,145,84,65,259,26,79,80,91
AT1G31770,8517,12114,9487,9543,11251,11513,9129,10300,1883,2700,4644,835,3059,2113,2920,3867,1416,2033,3317,1313
AT1G31772,62,17,44,93,27,24,44,58,62,45,47,33,53,37,24,137,24,35,45,42
AT1G31780,4393,5058,4572,4703,4800,5228,5235,4491,1519,1775,3121,575,1630,1426,1330,2255,939,743,1993,870
AT1G31790,6,3,2,15,6,6,3,5,1,3,3,0,5,1,4,3,0,0,0,1
AT1G31800,55,111,73,83,104,59,40,75,19,29,69,8,63,14,13,27,8,25,14,16
AT1G31810,1516,2065,1588,1719,1936,2044,1977,1675,300,576,1055,171,632,421,317,838,232,300,546,290
AT1G31812,20393,24425,20605,27249,25237,25335,20588,24971,9872,17821,17508,7737,17086,9516,9556,21840,6224,12040,11373,10828
AT1G31814,92,119,71,149,107,101,86,92,25,40,63,7,36,25,21,61,12,25,33,23
AT1G31817,4660,5241,4983,5205,5310,5269,4730,5191,1748,2732,3586,1018,2373,1935,1806,3507,1077,1209,2229,1520
AT1G31820,6,17,9,17,29,25,16,10,5,5,12,0,6,4,2,4,2,3,0,0
AT1G31830,1323,1437,1379,1622,1677,1503,1572,1470,416,550,1016,182,584,413,516,755,252,299,565,291
AT1G31835,31,35,28,56,53,58,54,37,10,19,29,7,15,13,9,17,7,11,4,7
AT1G31840,18,18,13,27,29,23,11,15,6,8,7,1,3,2,4,4,4,2,5,3
AT1G31850,9570,12565,9558,9716,11654,13109,11204,10672,3447,5504,7201,1832,4720,3285,3301,5878,2129,2114,4436,2686
AT1G31860,2152,2405,2084,2956,2816,2882,2457,2581,945,1687,1941,582,1339,973,910,2282,516,728,1234,1055
AT1G31870,1040,1184,1183,1273,1278,1240,1308,1167,327,514,818,167,525,356,352,768,205,236,456,287
AT1G31875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31880,19,24,17,36,32,24,25,20,7,11,8,2,14,6,7,19,1,7,13,4
AT1G31885,10,21,12,19,28,8,13,6,3,7,13,6,12,7,5,14,2,20,8,15
AT1G31910,21064,24222,22484,22950,24391,25887,23613,21578,10131,11749,19080,4323,10961,9469,9545,13803,5973,5654,12053,6321
AT1G31900,11,21,18,29,17,15,26,17,3,5,7,0,8,7,3,16,2,3,12,8
AT1G31920,0,0,1,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
AT1G31930,1677,2253,1883,1746,1969,2167,2206,1772,662,637,1335,209,707,538,581,969,350,344,774,329
AT1G31935,522,785,520,739,735,639,474,778,204,341,383,68,477,159,266,399,95,342,294,173
AT1G31940,220,283,233,390,313,337,252,264,90,177,213,56,171,86,81,257,38,103,81,78
AT1G31950,5367,5642,5269,6287,5663,6286,5332,5668,2805,3057,5484,1173,2822,2671,2479,4821,1647,1263,3341,1761
AT1G31960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31970,7066,7845,7154,6657,7995,7997,8224,7581,3079,3826,6226,1183,3077,3264,3233,4676,2045,1562,4019,2083
AT1G31990,1,3,1,4,0,3,2,1,0,1,1,0,0,0,2,1,0,0,0,0
AT1G31983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32010,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32050,7425,8537,7675,9349,8921,8863,7868,9130,4077,5827,7896,2422,5623,3866,4334,8202,2377,3525,4817,3514
AT1G32060,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
AT1G32070,424,501,461,502,536,459,495,563,177,246,398,80,337,176,174,478,99,189,247,151
AT1G32080,0,0,0,2,1,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AT1G32090,2260,3108,2715,2204,2009,2145,2803,2480,990,1080,1807,527,1263,639,777,1669,563,616,1267,695
AT1G32100,3954,6565,4685,4299,4359,3805,4936,4512,2043,2744,3413,1090,3011,1563,1936,3386,1258,1809,2513,1438
AT1G32110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32120,1041,1069,1009,1465,1287,1302,1117,1165,445,687,908,247,689,409,416,915,256,266,507,386
AT1G32130,5740,7283,5828,6214,6928,7376,7230,6255,2499,3019,4753,982,2889,2018,2258,3347,1458,1380,2933,1377
AT1G32140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32150,466,591,464,800,607,649,594,602,196,318,494,111,368,205,188,601,93,133,258,196
AT1G32160,66,85,47,117,96,60,60,83,30,28,72,8,43,27,22,59,7,29,18,20
AT1G32170,3738,4704,3834,4498,3946,3824,4378,4295,2088,2241,3359,1013,3207,1568,1988,3670,1080,1601,2360,1366
AT1G32172,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AT1G32180,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32190,1263,1596,1334,1550,1651,1962,1488,1346,441,930,1187,245,762,459,392,987,261,248,557,381
AT1G32200,458,543,486,566,591,559,491,547,145,219,405,45,181,104,100,296,68,80,152,89
AT1G32210,7175,7830,6821,9534,8427,8490,7220,8540,3935,6794,7425,3298,6216,4074,4273,8973,2324,3876,4660,4289
AT1G32220,76,112,83,122,110,86,88,114,23,41,55,6,48,15,14,52,6,23,20,20
AT1G32225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32230,13100,16809,14160,15693,15951,16551,16944,13767,6056,6603,11951,2708,7792,5855,6240,9901,3867,5443,7761,4014
AT1G32240,165,233,190,268,259,285,245,218,48,81,140,17,70,63,40,109,36,18,61,36
AT1G32250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32260,612,732,624,947,861,770,671,730,235,447,502,128,391,238,214,650,135,221,296,247
AT1G32270,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
AT1G32280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32310,263,275,253,385,294,324,257,361,96,232,254,62,213,115,142,319,62,103,125,135
AT1G32320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G32330,869,1132,1091,1024,1104,1059,1078,1102,315,381,661,105,368,298,282,520,181,144,355,150
AT1G32337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
