ID,run298.10-0MS_AGTTCC_L002,run298.11-5GS_ATGTCA_L003,run298.12-5MS_CCGTCC_L003,run298.13-20GS_GTCCGC_L004,run298.14-20MS_GTGAAA_L004,run298.15-150GS_GTGGCC_L005,run298.16-150MS_GTTTCG_L005,run298.9-0GS_AGTCAA_L002
AT1G01010,0.0834080717488789,0.0965034965034965,0.0946502057613169,0.154696132596685,0.0957746478873239,0.100840336134454,0.0919324577861163,0.101957585644372
AT1G01020,0.114668652271035,0.129924559932942,0.128571428571429,0.18414481897628,0.12779552715655,0.108527131782946,0.133517495395948,0.150649350649351
AT1G01030,0.0,0.0,0.0285714285714286,0.137931034482759,0.0,0.0333333333333333,0.0,0.0408163265306122
AT1G01040,0.0833079035703387,0.082798833819242,0.0802410402790993,0.14338385907415,0.0957528957528958,0.0905035054174634,0.0795586527293844,0.0978520286396181
AT1G01046,0.05,0.0967741935483871,0.0,0.0,0.136363636363636,0.107142857142857,0.032258064516129,0.0588235294117647
AT1G01050,0.373508616880247,0.367209252516599,0.385138416707139,0.392717960138069,0.384041063929071,0.358886509635974,0.333420776495278,0.407738095238095
AT1G01060,0.0868910095429433,0.121380520620064,0.0925553319919517,0.147208121827411,0.141686182669789,0.10275038920602,0.0795918367346939,0.114992150706436
AT1G01070,0.101762820512821,0.108467459762071,0.0869565217391304,0.163249211356467,0.120218579234973,0.117932148626817,0.0999091734786558,0.122250970245796
AT1G01073,,,0.0,,,,,
AT1G01080,0.105263157894737,0.0727272727272727,0.0711864406779661,0.128205128205128,0.0632183908045977,0.0783699059561129,0.0769230769230769,0.0626780626780627
AT1G01090,0.368476857827771,0.365221181085204,0.371538306044067,0.381771595900439,0.371194082780283,0.354414140454243,0.340999848354648,0.400603378921963
AT1G01100,0.646537396121884,0.614397746307294,0.637012541839739,0.642582628747118,0.630783092411956,0.626101801205449,0.587974979788094,0.667473168310689
AT1G01110,0.0813204508856683,0.0851262862488307,0.0794392523364486,0.146666666666667,0.108221476510067,0.0881164106709782,0.0970328789093825,0.102919708029197
AT1G01115,,,,,,,,
AT1G01120,0.136225008471705,0.157751362060426,0.157617637380717,0.191796875,0.150173276857913,0.152354570637119,0.138786084381939,0.17938733125649
AT1G01130,0.0618181818181818,0.11284046692607,0.0964912280701754,0.150943396226415,0.102459016393443,0.0881226053639847,0.0416666666666667,0.110119047619048
AT1G01140,0.045822102425876,0.0695266272189349,0.0475,0.10989010989011,0.0807799442896936,0.0701754385964912,0.0609137055837563,0.0620985010706638
AT1G01150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01160,0.133101348412353,0.126485972420352,0.13049925852694,0.196323816973015,0.147767857142857,0.132686084142395,0.124937779990045,0.165078154784598
AT1G01170,0.0428571428571429,0.025,0.027027027027027,0.129770992366412,0.0909090909090909,0.165217391304348,0.0307692307692308,0.0827067669172932
AT1G01180,0.0618729096989967,0.0910384068278805,0.0834697217675941,0.143769968051118,0.0823117338003503,0.0753768844221105,0.104725415070243,0.0997304582210243
AT1G01183,0.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01190,0.0,0.0,0.0,0.0,0.2,0.0,0.208333333333333,0.0869565217391304
AT1G01200,0.0744849445324881,0.0785824345146379,0.0991869918699187,0.128617363344051,0.109004739336493,0.0971128608923885,0.0813397129186603,0.0880681818181818
AT1G01210,0.185933710590137,0.175257731958763,0.163857677902622,0.200663349917081,0.192233009708738,0.167385677308024,0.194392523364486,0.233969986357435
AT1G01220,0.119677500629882,0.113449443638123,0.122863247863248,0.183000604960678,0.137069922308546,0.132135049793539,0.116997238262616,0.128578865174388
AT1G01225,0.0555555555555556,0.0847953216374269,0.0989583333333333,0.12853470437018,0.094017094017094,0.0427350427350427,0.0591715976331361,0.0735632183908046
AT1G01230,0.227544910179641,0.206805417905517,0.212470214455917,0.268061457992808,0.25117286178275,0.221767314909587,0.205520328235733,0.252166377816291
AT1G01240,0.0557103064066852,0.0538461538461538,0.0461538461538462,0.141649048625793,0.0945945945945946,0.0553935860058309,0.0757180156657963,0.0698254364089776
AT1G01250,,,,,,,0.0,
AT1G01260,0.101311623699683,0.111585944919278,0.102461074836765,0.168481375358166,0.122245540398741,0.107464028776978,0.102977061981454,0.122232472324723
AT1G01270,,,,,,,,
AT1G01280,,0.0,,,,,,
AT1G01290,0.109962406015038,0.12829525483304,0.0980592441266599,0.168529664660361,0.127896200185357,0.134566862910008,0.11047619047619,0.108255451713396
AT1G01300,0.211907319318705,0.220463032113518,0.237513046071269,0.249831081081081,0.20983832129343,0.236234923964342,0.202300299354026,0.235482523325442
AT1G01305,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
AT1G01310,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0909090909090909
AT1G01320,0.0464672183322724,0.0704500978473581,0.0701281186783547,0.124006359300477,0.0786516853932584,0.071334214002642,0.0623700623700624,0.0777925531914894
AT1G01340,0.0786106032906764,0.0527240773286467,0.0658536585365854,0.117647058823529,0.0709812108559499,0.0715563506261181,0.0478260869565217,0.0700636942675159
AT1G01350,0.137311984473557,0.134411318847903,0.134043746494672,0.183496199782845,0.141832229580574,0.133676092544987,0.132748217224355,0.152359550561798
AT1G01355,,,0.333333333333333,0.0,,,,
AT1G01360,0.122486288848263,0.115087040618956,0.12117903930131,0.187784867821331,0.146853146853147,0.1396484375,0.134975369458128,0.14375
AT1G01370,0.0847457627118644,0.0779220779220779,0.0773899848254932,0.130311614730878,0.0785498489425982,0.102628285356696,0.103311258278146,0.0902612826603325
AT1G01380,0.0727272727272727,0.0730337078651685,0.0658914728682171,0.139917695473251,0.101010101010101,0.0710382513661202,0.0590551181102362,0.09375
AT1G01390,,0.0,0.0,0.4,0.0,0.0,0.0,0.0
AT1G01400,,0.0,,,,0.0,,
AT1G01410,,,,,,,,
AT1G01420,0.0,0.0510948905109489,0.0,0.123456790123457,0.0813953488372093,0.0444444444444444,0.109090909090909,0.0588235294117647
AT1G01430,0.144432194046307,0.130560131795717,0.148869836321122,0.194922194922195,0.162235241099594,0.128630705394191,0.122723330442324,0.15870925255186
AT1G01440,0.0848375451263538,0.0788819875776398,0.0814814814814815,0.140282131661442,0.105072463768116,0.0821452817379498,0.0845771144278607,0.0931750741839763
AT1G01448,0.0784982935153584,0.0557275541795666,0.0491803278688525,0.114754098360656,0.0823529411764706,0.0888324873096447,0.0850340136054422,0.0489913544668588
AT1G01450,,,,,,,,
AT1G01453,0.112443778110945,0.12829525483304,0.0946341463414634,0.175675675675676,0.135708227311281,0.140369393139842,0.0779220779220779,0.125086865879083
