ID,run298.10-0MS_AGTTCC_L002,run298.11-5GS_ATGTCA_L003,run298.12-5MS_CCGTCC_L003,run298.13-20GS_GTCCGC_L004,run298.14-20MS_GTGAAA_L004,run298.15-150GS_GTGGCC_L005,run298.16-150MS_GTTTCG_L005,run298.9-0GS_AGTCAA_L002
AT1G01010,660.545023696683,847.156398104265,574.644549763033,643.364928909953,630.924170616114,633.886255924171,630.924170616114,726.303317535545
AT1G01020,710.259301014656,632.468996617813,590.75535512965,856.257046223224,667.981961668546,680.947012401353,579.481397970688,820.180383314543
AT1G01030,28.3464566929134,17.8477690288714,18.3727034120735,15.2230971128609,16.7979002624672,15.748031496063,18.8976377952756,25.7217847769029
AT1G01040,523.185161496642,548.289094979213,503.038055644388,389.99040614007,413.495362967701,501.119283658459,550.207866965142,468.340262232171
AT1G01046,96.6183574879227,149.75845410628,135.265700483092,72.463768115942,106.280193236715,135.265700483092,149.75845410628,82.1256038647343
AT1G01050,8961.06557377049,9247.95081967213,8155.73770491803,8931.35245901639,8483.60655737705,9246.9262295082,7546.10655737705,10659.8360655738
AT1G01060,611.317254174397,1050.71119356834,610.38961038961,547.00061842919,789.115646258503,593.382807668522,603.586889301175,783.549783549784
AT1G01070,852.413793103448,970.344827586207,798.620689655172,864.827586206897,867.586206896552,841.379310344828,748.965517241379,1057.93103448276
AT1G01073,0.0,0.0,9.00900900900901,0.0,0.0,0.0,0.0,0.0
AT1G01080,244.326777609682,249.621785173979,222.390317700454,265.506807866868,263.237518910741,240.54462934947,216.338880484115,265.506807866868
AT1G01090,13332.5138291334,14086.6625691457,12162.2618315919,11741.8561770129,12119.852489244,12935.4640442532,12159.188690842,15274.1241548863
AT1G01100,42247.4226804124,38207.6583210604,36291.6053019146,43546.3917525773,37359.351988218,41911.6347569956,34312.2238586156,47107.5110456554
AT1G01110,669.908157752566,576.445164775797,576.985413290113,606.699081577526,643.435980551053,667.7471636953,670.988654781199,738.519719070773
AT1G01115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01120,1553.97577672459,2126.38230647709,1600.31595576619,1348.07793575566,1367.56187467088,1330.70036861506,1422.85413375461,2028.43601895735
AT1G01130,733.333333333333,685.333333333333,608.0,706.666666666667,650.666666666667,696.0,576.0,896.0
AT1G01140,207.381370826011,381.956649091974,226.127709431752,207.381370826011,205.623901581722,256.590509666081,224.370240187463,261.862917398946
AT1G01150,0.848896434634975,5.94227504244482,0.848896434634975,4.24448217317487,2.54668930390492,1.69779286926995,5.94227504244482,2.54668930390492
AT1G01160,1997.38448125545,1821.27288578901,1754.14123801221,2219.70357454228,1943.33042720139,1870.96774193548,1743.679163034,2274.62946817786
AT1G01170,135.922330097087,155.339805825243,143.68932038835,254.368932038835,192.233009708738,223.300970873786,126.21359223301,258.252427184466
AT1G01180,508.503401360544,597.789115646258,519.557823129252,532.312925170068,485.544217687075,507.65306122449,665.816326530612,630.952380952381
AT1G01183,69.3069306930693,49.5049504950495,29.7029702970297,39.6039603960396,39.6039603960396,59.4059405940594,29.7029702970297,79.2079207920792
AT1G01190,21.1442786069652,12.4378109452736,12.4378109452736,16.7910447761194,15.547263681592,23.0099502487562,14.9253731343284,14.3034825870647
AT1G01200,641.547861507128,659.877800407332,626.272912423625,633.401221995927,644.602851323829,774.949083503055,638.492871690428,716.904276985743
AT1G01210,1948.05194805195,1709.41558441558,1715.90909090909,1923.7012987013,1629.87012987013,1847.4025974026,1717.53246753247,2319.80519480519
AT1G01220,1121.17780294451,1170.44167610419,1059.456398641,935.447338618347,1020.10192525481,1165.62853907135,1127.40656851642,1087.76896942242
