ID,run298.10-0MS_AGTTCC_L002,run298.11-5GS_ATGTCA_L003,run298.12-5MS_CCGTCC_L003,run298.13-20GS_GTCCGC_L004,run298.14-20MS_GTGAAA_L004,run298.15-150GS_GTGGCC_L005,run298.16-150MS_GTTTCG_L005,run298.9-0GS_AGTCAA_L002
AT1G01010,0.0834080717488789,0.0965034965034965,0.0948453608247423,0.154696132596685,0.0957746478873239,0.100934579439252,0.092018779342723,0.101957585644372
AT1G01020,0.115873015873016,0.133689839572193,0.130725190839695,0.188281764318631,0.131645569620253,0.107615894039735,0.138132295719844,0.1553264604811
AT1G01030,0.0,0.0,0.0285714285714286,0.137931034482759,0.0,0.0333333333333333,0.0,0.0408163265306122
AT1G01040,0.0834352078239609,0.0828229804607757,0.0801017164653528,0.14350143501435,0.0959010054137664,0.0902999361837907,0.0796280151118861,0.097985660635029
AT1G01046,0.05,0.0967741935483871,0.0,0.0,0.136363636363636,0.107142857142857,0.032258064516129,0.0588235294117647
AT1G01050,0.378687399954265,0.370817637934855,0.390829145728643,0.397958013077894,0.386473429951691,0.361994459833795,0.339171758316361,0.411764705882353
AT1G01060,0.08649468892261,0.121542083578576,0.0932117527862209,0.147540983606557,0.141849529780564,0.102657634184471,0.0788934426229508,0.11483820047356
AT1G01070,0.102750809061489,0.108742004264392,0.0880829015544041,0.165071770334928,0.121621621621622,0.119672131147541,0.101289134438306,0.123207301173403
AT1G01073,,,0.0,,,,,
AT1G01080,0.105263157894737,0.0727272727272727,0.0714285714285714,0.128205128205128,0.0632183908045977,0.0786163522012579,0.0769230769230769,0.0626780626780627
AT1G01090,0.368476857827771,0.365460971246564,0.371538306044067,0.382118927973199,0.371469141437193,0.354414140454243,0.340999848354648,0.40066798116776
AT1G01100,0.648504496967162,0.616890876151563,0.638990341693044,0.644108495670996,0.632120471478693,0.628329467987912,0.589192205339514,0.669730507096855
AT1G01110,0.0814516129032258,0.0852858481724461,0.0795880149812734,0.146927871772039,0.10831234256927,0.0881877022653722,0.0974235104669887,0.102414045354792
AT1G01115,,,,,,,,
AT1G01120,0.136225008471705,0.157751362060426,0.157617637380717,0.191796875,0.150173276857913,0.152354570637119,0.138786084381939,0.17938733125649
AT1G01130,0.0618181818181818,0.11284046692607,0.0964912280701754,0.150943396226415,0.102459016393443,0.0881226053639847,0.0416666666666667,0.110119047619048
AT1G01140,0.0480225988700565,0.0705521472392638,0.0466321243523316,0.110169491525424,0.0826210826210826,0.0730593607305936,0.0600522193211488,0.0648769574944072
AT1G01150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01160,0.133566128328241,0.126854954523696,0.131212723658052,0.197172034564022,0.148497083894123,0.133737185461323,0.125,0.165580682253737
AT1G01170,0.0428571428571429,0.025,0.027027027027027,0.129770992366412,0.0909090909090909,0.165217391304348,0.0307692307692308,0.0827067669172932
AT1G01180,0.0618729096989967,0.0910384068278805,0.0834697217675941,0.143769968051118,0.0823117338003503,0.0753768844221105,0.104725415070243,0.0997304582210243
AT1G01183,0.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01190,0.0,0.0,0.0,0.0,0.2,0.0,0.208333333333333,0.0869565217391304
AT1G01200,0.0746031746031746,0.0787037037037037,0.0991869918699187,0.128617363344051,0.109004739336493,0.0972404730617608,0.0813397129186603,0.0880681818181818
AT1G01210,0.1825,0.173789173789174,0.164616840113529,0.20084388185654,0.188247011952191,0.164323374340949,0.195652173913043,0.228831350594822
AT1G01220,0.11969696969697,0.113449443638123,0.122928915018707,0.183111380145278,0.137107965584235,0.132135049793539,0.117026619789051,0.128578865174388
AT1G01225,0.0555555555555556,0.0847953216374269,0.0989583333333333,0.12853470437018,0.094017094017094,0.0427350427350427,0.0591715976331361,0.0735632183908046
AT1G01230,0.227544910179641,0.206805417905517,0.212470214455917,0.268061457992808,0.25117286178275,0.221767314909587,0.205520328235733,0.252166377816291
AT1G01240,0.0557103064066852,0.0538461538461538,0.0461538461538462,0.141649048625793,0.0945945945945946,0.0553935860058309,0.0759162303664921,0.0698254364089776
AT1G01250,,,,,,,0.0,
AT1G01260,0.101311623699683,0.111585944919278,0.102461074836765,0.168481375358166,0.122245540398741,0.107464028776978,0.102977061981454,0.122232472324723
AT1G01270,,,,,,,,
AT1G01280,,0.0,,,,,,
AT1G01290,0.109962406015038,0.12829525483304,0.0980592441266599,0.168529664660361,0.127896200185357,0.134566862910008,0.11047619047619,0.10833982852689
AT1G01300,0.211907319318705,0.220463032113518,0.237513046071269,0.249831081081081,0.20983832129343,0.236234923964342,0.202300299354026,0.235482523325442
AT1G01305,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
AT1G01310,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0909090909090909
AT1G01320,0.0465264499681326,0.0704960835509138,0.0703653585926928,0.124105011933174,0.0787623066104079,0.071523178807947,0.0624566273421235,0.0781563126252505
AT1G01340,0.0787545787545788,0.0530035335689046,0.0660146699266504,0.117647058823529,0.0712788259958071,0.0716845878136201,0.0478260869565217,0.0704
AT1G01350,0.137378640776699,0.134479271991911,0.134043746494672,0.183496199782845,0.141832229580574,0.133676092544987,0.132748217224355,0.152359550561798
AT1G01355,,,0.333333333333333,0.0,,,,
AT1G01360,0.122486288848263,0.115087040618956,0.12117903930131,0.187784867821331,0.146853146853147,0.1396484375,0.134975369458128,0.14375
AT1G01370,0.0863309352517986,0.08,0.0752351097178683,0.132756132756133,0.0808709175738725,0.10397946084724,0.103683492496589,0.0923450789793439
AT1G01380,0.0749063670411985,0.0738636363636364,0.0671936758893281,0.140425531914894,0.105263157894737,0.0722222222222222,0.06,0.0944055944055944
AT1G01390,,0.0,0.0,0.4,0.0,0.0,0.0,0.0
AT1G01400,,0.0,,,,0.0,,
AT1G01410,,,,,,,,
AT1G01420,0.0,0.0510948905109489,0.0,0.123456790123457,0.0813953488372093,0.0444444444444444,0.109090909090909,0.0588235294117647
AT1G01430,0.144432194046307,0.130560131795717,0.148869836321122,0.194922194922195,0.162235241099594,0.128630705394191,0.122776572668113,0.15870925255186
AT1G01440,0.0848375451263538,0.0789310130515848,0.0815363881401617,0.140282131661442,0.105072463768116,0.0815217391304348,0.0840074673304294,0.0932304038004751
AT1G01448,0.0784982935153584,0.0557275541795666,0.0491803278688525,0.114754098360656,0.0823529411764706,0.0888324873096447,0.0850340136054422,0.0489913544668588
AT1G01450,,,,,,,,
AT1G01453,0.112443778110945,0.12829525483304,0.0946341463414634,0.175675675675676,0.135708227311281,0.140369393139842,0.0779220779220779,0.125086865879083
AT1G01460,0.125,0.111111111111111,0.0,0.125,0.2,0.0,0.0,0.0
AT1G01470,0.251525719267655,0.324981577008106,0.271537162162162,0.296324081020255,0.313193588162762,0.306818181818182,0.272583201267829,0.314926189174412
AT1G01471,,,,,,,,
AT1G01480,0.0612959719789842,0.05,0.058076225045372,0.103370786516854,0.09375,0.0681265206812652,0.0691699604743083,0.0685483870967742
AT1G01490,0.17286432160804,0.191650853889943,0.195629907818368,0.218769816106531,0.196451612903226,0.150666666666667,0.132883776279254,0.19915987150976
AT1G01500,0.0553097345132743,0.069811320754717,0.0375275938189845,0.119834710743802,0.0774058577405858,0.0700218818380744,0.0824524312896406,0.0708333333333333
AT1G01510,0.129842486164325,0.138729598588443,0.150093370681606,0.199644850329782,0.162323157110946,0.155698924731183,0.143150684931507,0.15210425122837
AT1G01520,0.0,0.0625,0.0,0.0833333333333333,0.0,0.0869565217391304,0.125,0.0
AT1G01530,0.0,,,0.0,,0.0,,
AT1G01540,0.17804216238781,0.18010224144711,0.190288713910761,0.205194137310363,0.17398773006135,0.166778749159381,0.174406163064413,0.195577889447236
AT1G01550,0.281592751549833,0.294874521480221,0.28299674267101,0.308212058212058,0.297390197326544,0.271959249596223,0.265431325904595,0.316793110518762
AT1G01560,0.0,0.0,0.0588235294117647,0.133333333333333,0.2,0.0769230769230769,0.0,0.0
AT1G01570,0.0422077922077922,0.0691964285714286,0.0569620253164557,0.121863799283154,0.0911764705882353,0.0543478260869565,0.0434782608695652,0.0523560209424084
AT1G01580,0.063265306122449,0.0754716981132075,0.0544354838709677,0.104693140794224,0.112299465240642,0.0672043010752688,0.0858085808580858,0.0581039755351682
AT1G01590,0.0,,,,0.0,0.0,,0.0
AT1G01600,0.0610169491525424,0.0803571428571429,0.0575539568345324,0.0960698689956332,0.0555555555555556,0.038961038961039,0.0398230088495575,0.047029702970297
AT1G01610,0.132762312633833,0.184503190519599,0.169068203650336,0.199930458970793,0.1936715766503,0.165744247014273,0.127642913077525,0.183928977919417
AT1G01620,0.558542116033405,0.503150768787584,0.584066672149574,0.542966997757129,0.495111492281304,0.466688654353562,0.519632139977904,0.571071984540233
AT1G01630,0.255976404843216,0.259172635579594,0.27246766336301,0.282628761306996,0.267654592023418,0.254394375199744,0.240889649272883,0.289252728799328
AT1G01640,0.0805970149253731,0.0828282828282828,0.0648148148148148,0.125,0.0898058252427184,0.112359550561798,0.0649717514124294,0.0878378378378378
AT1G01650,0.145959318306762,0.14802065404475,0.151736745886654,0.184286170552539,0.160220994475138,0.154140127388535,0.137961335676626,0.173507462686567
AT1G01660,0.0525568181818182,0.0743691899070385,0.0584415584415584,0.140569395017794,0.0922818791946309,0.0674763832658569,0.0521885521885522,0.0737812911725955
AT1G01670,0.0761904761904762,0.043956043956044,0.010989010989011,0.0761904761904762,0.036144578313253,0.0636363636363636,0.0760869565217391,0.0353982300884956
AT1G01680,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
